link_articol,platforma,data,cuvinte_cheie
https://www.digi24.ro/stiri/externe/borrell-dupa-declaratia-halucinanta-a-lui-trump-o-alianta-militara-nu-poate-functiona-dupa-toanele-presedintelui-sua-2684175, digi24, 12.02.2024 12:32 ,nothing
https://www.digi24.ro/stiri/actualitate/un-barbat-s-a-sinucis-aruncandu-se-sub-metrou-la-statia-unirii-traficul-este-blocat-2684183, digi24, 12.02.2024 12:25 ,nothing
https://www.digi24.ro/stiri/sci-tech/natura-si-mediu/una-din-cinci-dintre-speciile-migratoare-ale-lumii-se-afla-in-pericol-de-disparitie-raport-onu-2684141, digi24, 12.02.2024 11:46 ,nothing
https://www.digi24.ro/stiri/externe/trenul-tarului-rusii-au-construit-o-bariera-de-30-de-kilometri-in-donetk-pentru-a-se-apara-de-atacurile-armatei-ucrainei-2684043, digi24, 12.02.2024 11:40 ,ucrainei 
https://www.digi24.ro/sanatate-digimatinal/cand-e-indicata-nasterea-prin-cezariana-2684143, digi24, 12.02.2024 11:37 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/coalitia-decide-astazi-daca-va-comasa-alegerile-rares-bogdan-nu-e-o-problema-de-bani-ciuca-e-cea-mai-buna-optiune-pentru-romania-2684095, digi24, 12.02.2024 11:23 ,nothing
https://www.digi24.ro/stiri/economie/digi-economic/ministerul-finantelor-pune-azi-in-vanzare-titluri-de-stat-tezaur-ce-dobanzi-ofera-statul-2684099, digi24, 12.02.2024 11:19 ,nothing
https://www.digi24.ro/stiri/externe/kargazstan-tara-aliata-cu-rusia-acuza-sua-de-amestec-in-treburile-interne-dupa-o-scrisoare-trimisa-de-blinken-2684071, digi24, 12.02.2024 11:19 ,rusia 
https://www.digi24.ro/stiri/actualitate/klaus-iohannis-a-convocat-sedinta-csat-pe-21-februarie-ce-subiecte-vor-fi-discutate-2684091, digi24, 12.02.2024 11:09 ,nothing
https://www.digi24.ro/stiri/actualitate/sase-pistoale-si-trei-pusti-plus-munitie-gasite-in-casa-unei-femei-de-75-de-ani-din-timisoara-2684081, digi24, 12.02.2024 11:02 ,nothing
https://www.digi24.ro/meteo/avertizari-meteo-de-viscol-si-ninsori-in-mai-multe-zone-din-tara-rafale-de-pana-la-80-km-h-ce-judete-sunt-afectate-harta-2684039, digi24, 12.02.2024 10:58 ,nothing
https://www.digi24.ro/stiri/actualitate/sanatate/dupa-ce-mergeam-cativa-metri-simteam-nevoia-sa-ma-opresc-povestea-unui-pacient-cu-o-afectiune-grava-2684067, digi24, 12.02.2024 10:54 ,pacient 
https://www.digi24.ro/stiri/sci-tech/gadget/performanta-de-top-cu-honor-magic-v2-multitasking-la-un-alt-nivel-2684055, digi24, 12.02.2024 10:50 ,nothing
https://www.digi24.ro/stiri/actualitate/evenimente/cei-trei-interlopi-retinuti-pentru-crima-din-padina-sunt-fiii-unei-vrajitoare-din-bucuresti-gruparea-lor-era-cunoscuta-politistilor-2684019, digi24, 12.02.2024 10:47 ,nothing
https://www.digi24.ro/stiri/sci-tech/natura-si-mediu/p-returo-deschide-un-nou-centru-in-giarmata-asigurand-alte-32-de-noi-locuri-de-munca-verzi-in-judetul-timis-2684029, digi24, 12.02.2024 10:41 ,nothing
https://www.digi24.ro/stiri/economie/digi-economic/salariul-mediu-net-a-crescut-la-5-079-lei-in-decembrie-2023-2684017, digi24, 12.02.2024 10:35 ,nothing
https://www.digi24.ro/stiri/actualitate/social/mai-putini-copii-nascuti-in-decembrie-2023-fata-de-noiembrie-2023-romania-inregistreaza-spor-natural-negativ-2683997, digi24, 12.02.2024 10:23 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/cum-a-devenit-anca-dragu-cetatean-al-republicii-moldova-atat-de-repede-explicatia-maiei-sandu-2683985, digi24, 12.02.2024 10:19 ,nothing
https://www.digi24.ro/stiri/actualitate/doua-activiste-de-mediu-au-aruncat-cu-supa-pe-un-tablou-de-claude-monet-la-muzeul-de-arte-frumoase-din-lyon-2683965, digi24, 12.02.2024 10:10 ,nothing
https://www.digi24.ro/stiri/externe/viktor-orban-serbia-ar-trebui-sa-intre-in-ue-inainte-ucrainei-daca-nu-o-integram-cat-mai-repede-o-vom-pierde-2683953, digi24, 12.02.2024 09:57 ,ucrainei 
https://www.digi24.ro/stiri/actualitate/un-atac-cibernetic-a-blocat-15-spitale-care-nu-mai-pot-inregistra-serviciile-medicale-camerele-de-garda-sunt-pline-cu-pacienti-2683955, digi24, 12.02.2024 09:55 ,nothing
https://www.digi24.ro/stiri/externe/japonia-pregateste-un-ajutor-de-106-milioane-de-dolari-pentru-ucraina-surse-2683951, digi24, 12.02.2024 09:52 ,ucraina 
https://www.digi24.ro/stiri/externe/reactia-generalului-ben-hodges-la-amenintarile-lui-donald-trump-greu-de-imaginat-o-declaratie-mai-analfabeta-2683925, digi24, 12.02.2024 09:45 ,nothing
https://www.digi24.ro/magazin/usher-a-facut-un-super-show-in-pauza-de-la-super-bowl-ce-invitati-surpriza-i-s-au-alaturat-pe-scena-2683927, digi24, 12.02.2024 09:43 ,nothing
https://www.digi24.ro/stiri/externe/doi-raniti-grav-dupa-un-schimb-de-focuri-in-bruxelles-2683899, digi24, 12.02.2024 09:19 ,nothing
https://www.digi24.ro/stiri/externe/rusii-au-lansat-17-drone-si-o-racheta-de-croaziera-kh-59-asupra-ucrainei-apararea-antiaeriana-ucraineana-a-distrus-14-drone-2683905, digi24, 12.02.2024 09:18 ,distrus ucrainei rachetă 
https://www.digi24.ro/stiri/externe/sua/joe-biden-si-a-facut-cont-de-tiktok-desi-guvernul-sua-a-criticat-ferm-aplicatia-2683893, digi24, 12.02.2024 09:10 ,nothing
https://www.digi24.ro/magazin/timp-liber/kansas-city-a-castigat-a-treia-oara-super-bowl-taylor-swift-si-a-sarutat-iubitul-pe-teren-si-aproape-a-eclipsat-momentul-sportiv-2683845, digi24, 12.02.2024 09:01 ,nothing
https://www.digi24.ro/stiri/sport/recordul-mondial-al-lui-david-popovici-la-100-m-liber-doborat-de-pan-zhanle-pot-inota-mai-repede-decat-astazi-spune-chinezul-2683843, digi24, 12.02.2024 08:50 ,nothing
https://www.digi24.ro/stiri/actualitate/justitie/tribunalul-bucuresti-decide-azi-cu-privire-la-contestatia-presedintelui-cj-prahova-iulian-dumitrescu-fata-de-controlul-judiciar-2683823, digi24, 12.02.2024 08:42 ,nothing
https://www.digi24.ro/digistoria/digistoria-cele-mai-importante-evenimente-petrecute-pe-12-februarie-2683825, digi24, 12.02.2024 08:36 ,nothing
https://www.digi24.ro/stiri/sport/atletul-kelvin-kiptum-din-kenya-detinatorul-recordului-mondial-la-maraton-a-murit-intr-un-accident-de-masina-la-24-de-ani-2683805, digi24, 12.02.2024 08:30 ,murit 
https://www.digi24.ro/stiri/externe/coreea-de-nord-sustine-ca-a-testat-cu-succes-un-nou-sistem-de-control-al-lansatoarelor-de-rachete-multiple-2683807, digi24, 12.02.2024 08:27 ,rachete 
https://www.digi24.ro/stiri/externe/secretarul-american-al-apararii-internat-din-nou-in-spital-si-a-delegat-atributiile-2683785, digi24, 12.02.2024 08:05 ,nothing
https://www.digi24.ro/stiri/externe/ue/germanii-asteapta-tot-mai-mult-pana-la-prima-casatorie-2680805, digi24, 12.02.2024 08:00 ,nothing
https://www.digi24.ro/stiri/actualitate/social/zonele-din-bucuresti-in-care-un-loc-de-parcare-a-ajuns-sa-coste-mai-mult-decat-o-garsoniera-2679851, digi24, 12.02.2024 08:00 ,nothing
https://www.digi24.ro/stiri/sci-tech/legatura-ciudata-dintre-depresie-si-temperatura-corpului-dezvaluita-de-mai-multe-studii-dar-pentru-care-nu-exista-o-explicatie-2681869, digi24, 12.02.2024 08:00 ,nothing
https://www.digi24.ro/stiri/sci-tech/steaua-mortii-luna-lui-saturn-are-un-ocean-ascuns-ingropat-la-kilometri-adancime-este-o-adevarata-surpriza-2679717, digi24, 12.02.2024 08:00 ,morți 
https://www.digi24.ro/stiri/externe/biden-dupa-ce-trump-a-spus-ca-va-incuraja-rusia-sa-atace-tarile-nato-a-promis-ca-va-guverna-ca-un-dictator-2683773, digi24, 12.02.2024 08:00 ,rusia 
https://www.digi24.ro/stiri/actualitate/miza-infiintarii-unei-mitropolii-a-tomisului-parvulescu-ar-deveni-cea-mai-veche-mitropolia-cea-mai-veche-da-patriarhul-2683769, digi24, 12.02.2024 07:58 ,nothing
https://www.digi24.ro/stiri/externe/armata-israeliana-a-eliberat-doi-ostatici-din-gaza-52-de-oameni-ucisi-in-timpul-bombardamentelor-din-timpul-noptii-in-rafah-2683757, digi24, 12.02.2024 07:28 ,bombardament israel gaza 
https://www.digi24.ro/stiri/externe/secretarul-american-al-apararii-lloyd-austin-a-fost-internat-din-nou-in-spital-2683743, digi24, 11.02.2024 23:55 ,nothing
https://www.digi24.ro/stiri/externe/iohannis-il-felicita-pe-alexander-stubb-pentru-victoria-in-alegerile-din-finlanda-astept-cu-nerabdare-sa-lucram-impreuna-2683733, digi24, 11.02.2024 23:48 ,nothing
https://www.digi24.ro/stiri/externe/trump-ii-cere-lui-taylor-swift-sa-nu-il-sustina-pe-biden-nu-are-cum-sa-fie-neloiala-omului-care-i-a-adus-atat-de-multi-bani-2683723, digi24, 11.02.2024 23:19 ,nothing
https://www.digi24.ro/stiri/externe/senatul-sua-face-un-pas-crucial-spre-adoptarea-ajutorului-militar-pentru-ucraina-2683715, digi24, 11.02.2024 22:57 ,ucraina 
https://www.digi24.ro/meteo/anm-a-prelungit-alerta-de-vreme-rea-cod-galben-de-vant-puternic-in-mai-multe-zone-ale-tarii-rafale-de-pana-la-70-km-h-2683705, digi24, 11.02.2024 22:28 ,nothing
https://www.digi24.ro/stiri/sci-tech/incalzirea-globala-a-inceput-mai-devreme-decat-se-credea-pana-acum-avertismentul-specialistilor-2677393, digi24, 11.02.2024 22:05 ,nothing
https://www.digi24.ro/stiri/alex-velea-despre-crima-de-la-hotelul-din-padina-nu-mi-vine-sa-cred-ca-o-seara-in-care-toata-lumea-se-simtea-bine-s-a-terminat-asa-2683689, digi24, 11.02.2024 22:03 ,nothing
https://www.digi24.ro/stiri/externe/biden-ii-cere-lui-netanyahu-sa-nu-lanseze-o-operatiune-in-rafah-fara-un-plan-credibil-pentru-protejarea-populatiei-2683683, digi24, 11.02.2024 21:39 ,nothing
https://www.digi24.ro/stiri/externe/alexander-stubb-candidatul-de-centru-dreapta-conduce-in-turul-doi-al-alegerilor-prezidentiale-din-finlanda-arata-primele-rezultate-2683671, digi24, 11.02.2024 21:28 ,nothing
https://www.digi24.ro/stiri/cei-trei-barbati-suspectati-ca-au-ucis-un-barbat-intr-un-hotel-din-padina-au-fost-retinuti-2683663, digi24, 11.02.2024 20:56 ,nothing
https://www.digi24.ro/stiri/externe/bucati-dintr-o-drona-de-tip-shahed-au-cazut-in-republica-moldova-la-granita-cu-ucraina-2683637, digi24, 11.02.2024 20:25 ,ucraina 
https://www.digi24.ro/stiri/economie/un-nou-paradox-pe-piata-imobiliara-in-marile-orase-apartamentele-vechi-sunt-mai-scumpe-decat-cele-noi-ce-spun-expertii-2677703, digi24, 11.02.2024 20:09 ,nothing
https://www.digi24.ro/stiri/externe/netanyahu-intrebat-cati-dintre-ostatici-sunt-inca-in-viata-destui-pentru-a-justifica-genul-de-eforturi-pe-care-le-depunem-2683619, digi24, 11.02.2024 19:53 ,nothing
https://www.digi24.ro/stiri/externe/un-barbat-care-alerga-in-parc-a-fost-atacat-si-ucis-de-3-caini-din-rasa-rottweiler-langa-roma-2683623, digi24, 11.02.2024 19:40 ,nothing
https://www.digi24.ro/stiri/externe/javier-milei-s-a-intalnit-pentru-prima-oara-cu-papa-francisc-pe-care-l-a-numit-in-trecut-imbecil-care-promoveaza-comunismul-2683573, digi24, 11.02.2024 19:15 ,nothing
https://www.digi24.ro/stiri/soferita-incatusata-in-trafic-femeia-a-devenit-agresiva-dupa-ce-a-fost-prinsa-cu-numere-false-la-masina-2683567, digi24, 11.02.2024 18:48 ,nothing
https://www.digi24.ro/stiri/actualitate/social/rezultate-loto-6-49-joker-5-40-noroc-duminica-11-februarie-2024-aproape-62-milioane-de-euro-sunt-in-joc-la-6-49-2682309, digi24, 11.02.2024 18:30 ,nothing
https://www.digi24.ro/stiri/barbatul-ucis-la-un-hotel-din-padina-ar-fi-fost-atacat-pentru-ca-si-a-aparat-sotia-martorii-la-crima-spun-cum-s-a-intamplat-totul-2683521, digi24, 11.02.2024 18:03 ,nothing
https://www.digi24.ro/stiri/externe/reactia-nato-la-comentariile-lui-trump-submineaza-intreaga-securitate-si-expune-soldatii-americani-si-europeni-unui-risc-sporit-2683527, digi24, 11.02.2024 17:45 ,nothing
https://www.digi24.ro/stiri/actualitate/sanatate/rafila-despre-majorarea-salariilor-din-sistemul-sanitar-este-necesara-o-abordare-onesta-si-realista-2683517, digi24, 11.02.2024 17:30 ,nothing
https://www.digi24.ro/stiri/externe/ucraina-spune-ca-rusii-folosesc-reteaua-starlink-al-lui-elon-musk-in-zonele-ocupate-2683501, digi24, 11.02.2024 17:25 ,ucraina 
https://www.digi24.ro/stiri/externe/hamas-sustine-ca-doi-ostatici-au-fost-ucisi-in-urma-atacurilor-israeliene-din-gaza-2683493, digi24, 11.02.2024 17:15 ,israel gaza 
https://www.digi24.ro/stiri/politia-cere-ajutorul-populatiei-pentru-gasirea-unui-baiat-de-8-ani-care-a-disparut-de-acasa-2683479, digi24, 11.02.2024 17:07 ,nothing
https://www.digi24.ro/stiri/un-barbat-a-murit-dupa-ce-a-fost-lovit-de-o-masina-in-timp-ce-mergea-pe-carosabil-2683477, digi24, 11.02.2024 17:02 ,murit 
https://www.digi24.ro/stiri/scandal-in-piata-intre-sosoaca-si-un-cetatean-ce-cauti-la-ambasada-rusiei-bravo-mie-ca-m-am-dus-braila-nu-te-vrea-2683461, digi24, 11.02.2024 16:37 ,rusiei 
https://www.digi24.ro/stiri/actualitate/politica/rafila-vrea-sa-candideze-la-alegerile-europarlamentare-am-suficient-de-multa-experienta-si-un-pic-de-interrelationare-internationala-2683453, digi24, 11.02.2024 16:13 ,nothing
https://www.digi24.ro/stiri/externe/foto-regele-charles-al-iii-lea-care-se-afla-sub-tratament-pentru-cancer-a-participat-la-slujba-de-duminica-la-sandringham-2683413, digi24, 11.02.2024 15:53 ,nothing
https://www.digi24.ro/stiri/actualitate/social/alexandru-rafila-recunoaste-ca-a-apelat-si-el-la-doctor-google-ce-fel-de-informatii-medicale-a-cautat-pe-internet-2683361, digi24, 11.02.2024 15:52 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/de-ce-parintii-nu-si-mai-vaccineaza-copiii-alexandru-rafila-acum-cresc-generatii-de-copii-neprotejati-2683359, digi24, 11.02.2024 15:04 ,nothing
https://www.digi24.ro/stiri/externe/un-nou-caz-de-viol-in-grup-in-care-victima-e-o-fata-de-13-ani-socheaza-italia-si-alimenteaza-discursul-extremist-contra-migrantilor-2683341, digi24, 11.02.2024 14:14 ,victima 
https://www.digi24.ro/stiri/actualitate/congresul-sua-a-aprobat-vanzarea-de-avioane-f-16-turciei-lui-erdogan-2683343, digi24, 11.02.2024 14:09 ,nothing
https://www.digi24.ro/stiri/actualitate/evenimente/un-barbat-a-fost-ucis-intr-un-hotel-de-lux-din-padina-unde-erau-mai-multi-artisti-surse-alex-velea-si-alina-eremia-au-fost-audiati-2683309, digi24, 11.02.2024 13:16 ,nothing
https://www.digi24.ro/stiri/externe/rusia-a-incheiat-inregistrarea-candidatilor-la-alegerile-prezidentiale-singurul-opozant-al-lui-putin-a-fost-scos-de-pe-liste-2683321, digi24, 11.02.2024 13:07 ,rusia 
https://www.digi24.ro/stiri/actualitate/social/nicusor-dan-despre-alegerile-pentru-primaria-capitalei-din-acest-an-va-fi-vesnica-lupta-intre-dreapta-si-psd-2683311, digi24, 11.02.2024 12:52 ,nothing
https://www.digi24.ro/stiri/actualitate/evenimente/interlop-impuscat-de-un-var-pentru-ca-avea-o-aventura-cu-sotia-acestuia-agresorul-e-cunoscut-pentru-scandaluri-cu-clanul-camataru-2683291, digi24, 11.02.2024 12:32 ,nothing
https://www.digi24.ro/stiri/externe/zelenski-a-numit-un-nou-comandant-al-fortelor-terestre-ale-ucrainei-2683293, digi24, 11.02.2024 12:25 ,ucrainei 
https://www.digi24.ro/stiri/externe/netanyahu-raspunde-criticilor-cei-care-spun-ca-in-niciun-caz-nu-ar-trebui-sa-intram-in-rafah-spun-practic-sa-pierdem-razboiul-2683285, digi24, 11.02.2024 12:02 ,război 
https://www.digi24.ro/magazin/timp-liber/the-beekeper-jason-statham-se-joaca-de-a-john-wick-vs-statul-paralel-intr-un-film-facut-parca-special-pentru-fanii-lui-trump-2681623, digi24, 11.02.2024 11:45 ,nothing
https://www.digi24.ro/stiri/actualitate/banescu-noi-sageti-catre-teodosie-biserica-nu-e-o-secta-formata-din-extremisti-nici-turma-de-asalt-nici-batalion-disciplinar-2683265, digi24, 11.02.2024 11:35 ,nothing
https://www.digi24.ro/stiri/actualitate/evenimente/captura-record-la-constanta-peste-52-milioane-de-comprimate-cu-substante-dopante-au-fost-gasite-de-politisti-2683259, digi24, 11.02.2024 11:18 ,nothing
https://www.digi24.ro/meteo/azi-vor-fi-chiar-si-23-de-grade-din-cauza-unui-val-de-aer-cald-african-de-luni-insa-un-ciclon-din-mediterana-schimba-vremea-radical-2683231, digi24, 11.02.2024 10:59 ,nothing
https://www.digi24.ro/magazin/timp-liber/divertisment/sanremo-2024-angelina-mango-castiga-cu-melodia-la-noia-si-va-reprezenta-italia-la-eurovision-2683207, digi24, 11.02.2024 10:23 ,nothing
https://www.digi24.ro/stiri/actualitate/o-persoana-din-arges-a-sunat-de-31-000-de-ori-la-112-fara-a-avea-o-urgenta-sts-aproape-cinci-zile-de-convorbiri-continue-2683177, digi24, 11.02.2024 09:52 ,nothing
https://www.digi24.ro/stiri/externe/mesaj-halucinant-al-lui-donald-trump-catre-liderul-unei-tari-nato-n-o-sa-va-protejez-i-as-incuraja-pe-rusi-sa-faca-ce-dracului-vor-2683149, digi24, 11.02.2024 09:28 ,nothing
https://www.digi24.ro/stiri/externe/rusii-au-atacat-kievul-si-alte-regiuni-din-ucraina-cu-zeci-de-drone-kamikaze-cu-o-zi-inainte-soigu-lauda-productia-de-drone-2683155, digi24, 11.02.2024 09:26 ,ucraina 
https://www.digi24.ro/magazin/timp-liber/orient-express-are-o-noua-ruta-imagini-din-spectaculosul-tren-de-lux-2683141, digi24, 11.02.2024 09:03 ,nothing
https://www.digi24.ro/stiri/actualitate/evenimente/crima-filmata-de-camerele-de-supraveghere-pe-un-drum-de-langa-oradea-o-femeie-si-a-ucis-fratele-dupa-ce-l-a-strangulat-cu-o-funie-2683127, digi24, 11.02.2024 08:32 ,nothing
https://www.digi24.ro/stiri/externe/catastrofa-umanitara-ingrijorarile-cresc-cu-privire-la-o-ofensiva-israeliana-in-rafah-tot-mai-multe-tari-transmit-avertismente-2683099, digi24, 11.02.2024 08:01 ,israel 
https://www.digi24.ro/stiri/actualitate/social/rata-vs-chirie-ce-este-mai-convenabil-din-ce-in-ce-mai-mult-dispare-nevoia-de-a-fi-proprietar-2676399, digi24, 11.02.2024 08:00 ,nothing
https://www.digi24.ro/magazin/stil-de-viata/patru-obiceiuri-alimentare-cheie-care-i-au-transformat-viata-unui-barbat-de-83-de-ani-2682875, digi24, 11.02.2024 08:00 ,nothing
https://www.digi24.ro/stiri/externe/ue/lupta-pentru-viitoarele-superculturi-ale-europei-marile-corporatii-vor-sa-domine-piata-agricola-cu-noile-soiuri-modificate-genetic-2682037, digi24, 11.02.2024 08:00 ,nothing
https://www.digi24.ro/stiri/externe/doi-necunoscuti-au-batut-la-usa-au-spus-ca-predic-lucruri-rele-dezvaluirile-unor-preoti-rusi-care-i-au-sfidat-pe-putin-si-kirill-2682733, digi24, 11.02.2024 08:00 ,nothing
https://www.digi24.ro/stiri/externe/regele-charles-a-facut-prima-declaratie-de-cand-a-fost-diagnosticat-cu-cancer-2683087, digi24, 11.02.2024 07:33 ,nothing
https://www.digi24.ro/digistoria/digistoria-cele-mai-importante-evenimente-petrecute-pe-11-februarie-2683081, digi24, 11.02.2024 07:26 ,nothing
https://www.digi24.ro/stiri/externe/video-zelenski-a-anuntat-ca-a-facut-alte-cinci-numiri-la-varful-armatei-ucrainene-2683063, digi24, 11.02.2024 00:14 ,nothing
https://www.digi24.ro/stiri/explozie-urmata-de-incendiu-la-o-cladire-din-sectorul-5-al-capitalei-patru-persoane-ranite-2683047, digi24, 10.02.2024 23:31 ,explozie 
https://www.digi24.ro/stiri/externe/armata-israeliana-spune-ca-a-descoperit-un-tunel-hamas-sub-sediul-onu-din-gaza-2683037, digi24, 10.02.2024 23:18 ,israel gaza 
https://www.digi24.ro/stiri/externe/arabia-saudita-avertizeaza-ca-ofensiva-israeliana-la-rafah-va-provoca-o-catastrofa-umanitara-2683019, digi24, 10.02.2024 22:33 ,israel 
https://www.digi24.ro/stiri/externe/mapamond/un-centenar-din-sua-mananca-de-36-de-ani-la-acelasi-restaurant-fast-food-acolo-si-a-sarbatorit-aniversarea-a-100-de-ani-2678137, digi24, 10.02.2024 22:10 ,nothing
https://www.digi24.ro/stiri/externe/dubla-eutanasiere-in-olanda-fostul-premier-dries-van-agt-a-murit-de-mana-cu-sotia-sa-alaturi-de-care-a-trait-70-de-ani-2683007, digi24, 10.02.2024 21:55 ,murit 
https://www.digi24.ro/stiri/externe/avertismentul-sefului-de-stat-major-al-armatei-germane-in-cinci-ani-trebuie-sa-fim-apti-pentru-razboi-cu-rusia-2682993, digi24, 10.02.2024 21:19 ,război rusia 
https://www.digi24.ro/stiri/actualitate/politica/rares-bogdan-in-22-decembrie-va-asigur-ca-vom-vorbi-de-un-presedinte-de-dreapta-presedintele-pnl-2682971, digi24, 10.02.2024 20:27 ,nothing
https://www.digi24.ro/stiri/traficant-de-droguri-din-bucuresti-jefuit-de-doi-alti-dealeri-victima-a-sunat-la-politie-pentru-a-cere-ajutorul-2682953, digi24, 10.02.2024 20:22 ,victima 
https://www.digi24.ro/stiri/actualitate/politica/marcel-ciolacu-actuala-coalitie-are-un-viitor-si-din-2024-nu-am-nimic-de-reprosat-niciunui-coleg-din-partea-pnl-2682937, digi24, 10.02.2024 19:48 ,nothing
https://www.digi24.ro/stiri/externe/mapamond/jaf-de-proportii-in-cuba-peste-130-de-tone-de-carne-de-pui-aliment-vandut-pe-cartela-au-fost-furate-si-vandute-la-negru-pe-strada-2682935, digi24, 10.02.2024 19:43 ,nothing
https://www.digi24.ro/stiri/cale-ferata-din-valea-jiului-vanduta-la-pretul-unui-apartament-din-bucuresti-efectiv-se-arunca-la-fier-vechi-2682911, digi24, 10.02.2024 19:16 ,nothing
https://www.digi24.ro/stiri/externe/presedinta-ungariei-katalin-novak-si-a-dat-demisia-2682895, digi24, 10.02.2024 18:54 ,nothing
https://www.digi24.ro/digistoria/digistoria-cele-mai-importante-evenimente-petrecute-pe-10-februarie-2-2682873, digi24, 10.02.2024 18:41 ,nothing
https://www.digi24.ro/stiri/externe/zelenski-a-vorbit-cu-macron-despre-nevoile-ucrainei-in-materie-de-arme-si-munitii-2682859, digi24, 10.02.2024 18:24 ,ucrainei 
https://www.digi24.ro/stiri/externe/rusii-spun-ca-au-respins-un-atac-ucrainean-cu-drone-asupra-unor-nave-civile-de-marfa-in-marea-neagra-2682849, digi24, 10.02.2024 18:11 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/ciolacu-despre-cazul-rosia-montana-romanii-trebuie-sa-stie-adevarul-o-societate-e-mai-puternica-atunci-cand-cunoaste-adevarul-2682837, digi24, 10.02.2024 17:57 ,nothing
https://www.digi24.ro/stiri/elev-prins-in-timp-ce-vindea-droguri-colegilor-in-apropierea-scolii-tanarul-a-fost-arestat-preventiv-2682839, digi24, 10.02.2024 17:56 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/rares-bogdan-despre-calendarul-alegerilor-in-cateva-zile-va-exista-o-decizie-nu-vom-intra-pe-contrasens-cu-dorinta-cetatenilor-2682827, digi24, 10.02.2024 17:28 ,nothing
https://www.digi24.ro/stiri/nasa-anunta-ca-vineri-a-avut-loc-una-dintre-cele-mai-violente-explozii-solare-din-ultimii-ani-ce-efecte-pot-fi-resimtite-pe-pamant-2682815, digi24, 10.02.2024 17:18 ,explozii 
https://www.digi24.ro/stiri/actualitate/justitie/ministrul-justitiei-anunta-ca-22-de-fugari-au-fost-adusi-in-tara-in-ultima-saptamana-2682811, digi24, 10.02.2024 17:04 ,nothing
https://www.digi24.ro/stiri/externe/mapamond/studiu-oamenii-nu-se-mai-casatoresc-din-dragoste-dar-sunt-mai-fericiti-ce-asteptari-au-de-la-viata-adultii-2681777, digi24, 10.02.2024 16:55 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/ciolacu-federatia-rusa-nu-a-facut-niciun-atac-intentionat-asupra-romanei-si-va-spun-cu-certitudine-ca-nici-nu-o-va-face-2682799, digi24, 10.02.2024 16:39 ,nothing
https://www.digi24.ro/stiri/externe/fetita-din-gaza-care-implora-ajutor-la-telefon-a-fost-gasita-moarta-israelieni-acuzati-ca-au-tras-in-ambulanta-trimisa-s-o-salveze-2682783, digi24, 10.02.2024 16:32 ,israel gaza 
https://www.digi24.ro/stiri/actualitate/politica/ciolacu-il-acuza-pe-ciolos-in-dosarul-rosia-montana-aveti-bunul-simt-sa-stati-in-casa-lasati-ne-in-pace-ati-distrus-romania-2682767, digi24, 10.02.2024 16:04 ,distrus 
https://www.digi24.ro/stiri/actualitate/politica/ciolacu-nu-mai-rupe-nimeni-niciun-teritoriu-nu-mai-vinde-nimeni-niciun-ardeal-nu-are-curaj-nimeni-sa-se-puna-cu-romania-acum-2682761, digi24, 10.02.2024 15:43 ,nothing
https://www.digi24.ro/stiri/externe/mihailo-podoliak-cel-mult-300-000-de-militari-ucraineni-se-afla-pe-linia-frontului-cati-ucraineni-au-fost-mobilizati-pana-acum-2682739, digi24, 10.02.2024 15:24 ,nothing
https://www.digi24.ro/stiri/actualitate/evenimente/o-nava-sub-pavilion-ucraina-a-cerut-ajutorul-agentiei-romane-de-salvare-a-vietii-pe-mare-la-o-mila-marina-de-sfantu-gheorghe-2682721, digi24, 10.02.2024 14:50 ,ucraina 
https://www.digi24.ro/stiri/actualitate/politica/catalin-drula-inainte-de-nicusor-dan-a-existat-o-perioada-in-care-bucurestiul-s-a-dezvoltat-cand-primar-general-era-traian-basescu-2682703, digi24, 10.02.2024 14:27 ,nothing
https://www.digi24.ro/stiri/actualitate/imagini-din-timpul-atacurilor-de-la-granita-romaniei-reactiile-oamenilor-din-tulcea-toata-lumea-e-speriata-treaba-e-tot-mai-serioasa-2682683, digi24, 10.02.2024 14:04 ,nothing
https://www.digi24.ro/stiri/actualitate/social/peste-100-000-de-cazuri-de-violenta-domestica-au-loc-anual-in-romania-2682685, digi24, 10.02.2024 14:00 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/mihai-tudose-gabriela-firea-e-favorita-sa-devina-candidatul-psd-la-primaria-capitalei-2682663, digi24, 10.02.2024 13:40 ,nothing
https://www.digi24.ro/stiri/externe/ue/o-italianca-a-mintit-ca-are-cinci-copii-ca-sa-scape-de-munca-si-a-primit-indemnizatii-de-100-000-de-euro-2682661, digi24, 10.02.2024 13:37 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/tudose-nou-atac-la-pnl-toata-tara-a-vazut-ca-la-protestele-fermierilor-premierul-ciolacu-a-fost-lasat-singur-2682643, digi24, 10.02.2024 13:16 ,nothing
https://www.digi24.ro/stiri/actualitate/politica/mihai-tudose-asa-cum-o-joaca-geoana-acum-vine-raspunsul-ala-romanesc-mai-du-te-ma-candideaza-nu-strange-nici-semnaturile-2682641, digi24, 10.02.2024 13:16 ,nothing
